MM: DD: YYYY hh: mm: ss, Seconds, filename, calibration factor, output_value, lux, range, grams, tareCount, weightAvg, zeroAvg, cgrams, currentMaxHist, batteryLevel
3/8/2022 11:27,1.14, SC030804.CSV,5000,5703650,0,255,0,0,0,0,0,0,1
3/8/2022 11:27,2.63, SC030804.CSV,5000,5703486,0,255,0,0,0,0,0,0,5.33
3/8/2022 11:27,4.13, SC030804.CSV,5000,5703475,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:27,5.72, SC030804.CSV,5000,5703451,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:27,7.3, SC030804.CSV,5000,5703325,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:27,8.79, SC030804.CSV,5000,5703251,0,255,0,0,0,0,0,0,5.34
3/8/2022 11:41,813.78, SC030804.CSV,5000,5699693,0,88,0,0,0,0,0,0,5.34
3/8/2022 11:41,814.9, SC030804.CSV,5000,5699922,0,56,0,0,0,0,0,0,5.34
3/8/2022 11:41,816.39, SC030804.CSV,5000,5700441,0,29,0,0,0,0,0,0,5.33
3/8/2022 11:41,817.51, SC030804.CSV,5000,5708103,0,81,1.75,0,0,0,1.75,0,5.32
3/8/2022 11:41,818.64, SC030804.CSV,5000,5699949,0,255,0,0,0,0,0,0,5.34
3/8/2022 11:41,820.13, SC030804.CSV,5000,5699838,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,821.72, SC030804.CSV,5000,5699745,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,823.22, SC030804.CSV,5000,5699846,0,255,0,0,0,0,0,0,5.3
3/8/2022 11:41,824.71, SC030804.CSV,5000,5699759,0,255,0,0,0,0,0,0,5.33
3/8/2022 11:41,826.2, SC030804.CSV,5000,5699690,0,255,0,0,0,0,0,0,5.34
3/8/2022 11:41,827.7, SC030804.CSV,5000,5699602,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,829.19, SC030804.CSV,5000,5699614,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,830.69, SC030804.CSV,5000,5699575,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,832.18, SC030804.CSV,5000,5699523,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,833.68, SC030804.CSV,5000,5699457,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,835.17, SC030804.CSV,5000,5699454,0,255,0,0,0,0,0,0,5.33
3/8/2022 11:41,836.66, SC030804.CSV,5000,5699531,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,838.16, SC030804.CSV,5000,5699451,0,255,0,0,0,0,0,0,5.34
3/8/2022 11:41,846.93, SC030804.CSV,5000,5719298,0,67,2.59,0,0,0,2.59,0,5.33
3/8/2022 11:41,848.06, SC030804.CSV,5000,5699719,0,123,0,0,0,0,0,0,5.36
3/8/2022 11:41,849.18, SC030804.CSV,5000,5699566,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,850.67, SC030804.CSV,5000,5699637,0,136,0,0,0,0,0,0,5.32
3/8/2022 11:41,852.16, SC030804.CSV,5000,5699515,0,70,0,0,0,0,0,0,5.32
3/8/2022 11:41,853.66, SC030804.CSV,5000,5699477,0,60,0,0,0,0,0,0,5.34
3/8/2022 11:41,855.15, SC030804.CSV,5000,5763103,0,28,9.53,0,0,0,9.53,0,5.33
3/8/2022 11:41,856.64, SC030804.CSV,5000,5751517,0,62,9.61,0,0,0,9.61,0,5.36
3/8/2022 11:41,857.76, SC030804.CSV,5000,5738379,0,72,7.36,0,0,0,7.36,0,5.36
3/8/2022 11:41,858.89, SC030804.CSV,5000,5723390,0,72,3.79,0,0,0,3.79,0,5.37
3/8/2022 11:41,860.38, SC030804.CSV,5000,5699131,0,83,0,0,0,0,0,0,5.34
3/8/2022 11:41,861.87, SC030804.CSV,5000,5699617,0,52,0,0,0,0,0,0,5.34
3/8/2022 11:41,863.38, SC030804.CSV,5000,5699516,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:41,864.5, SC030804.CSV,5000,5699611,0,255,0,0,0,0,0,0,5.3
3/8/2022 11:41,866.09, SC030804.CSV,5000,5699465,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,867.67, SC030804.CSV,5000,5699476,0,255,0,0,0,0,0,0,5.3
3/8/2022 11:42,869.16, SC030804.CSV,5000,5699530,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,870.66, SC030804.CSV,5000,5699435,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,872.16, SC030804.CSV,5000,5699551,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,873.65, SC030804.CSV,5000,5699301,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,875.14, SC030804.CSV,5000,5699370,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,876.63, SC030804.CSV,5000,5699471,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,878.13, SC030804.CSV,5000,5699433,0,255,0,0,0,0,0,0,5.33
3/8/2022 11:42,879.62, SC030804.CSV,5000,5699265,0,255,0,0,0,0,0,0,5.31
3/8/2022 11:42,881.12, SC030804.CSV,5000,5699298,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,882.61, SC030804.CSV,5000,5699377,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:42,884.11, SC030804.CSV,5000,5699320,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:43,947.52, SC030804.CSV,5000,5830062,0,255,24.92,0,0,0,24.92,0,5.32
3/8/2022 11:43,948.64, SC030804.CSV,5000,5827430,0,255,24.74,0,0,0,24.74,0,5.31
3/8/2022 11:43,950.13, SC030804.CSV,5000,5828913,0,255,25.15,0,0,0,25.15,0,5.31
3/8/2022 11:43,951.63, SC030804.CSV,5000,5829401,0,255,25.18,0,0,0,25.18,0,5.31
3/8/2022 11:43,953.12, SC030804.CSV,5000,5814918,0,255,25.01,0,0,0,25.01,0,5.3
3/8/2022 11:43,954.71, SC030804.CSV,5000,5830334,0,255,25.35,0,0,0,25.35,0,5.3
3/8/2022 11:43,956.2, SC030804.CSV,5000,5830783,0,255,25.14,0,0,0,25.14,0,5.31
3/8/2022 11:43,957.7, SC030804.CSV,5000,5767922,0,255,18.02,0,0,0,18.02,0,5.32
3/8/2022 11:43,959.2, SC030804.CSV,5000,5699884,0,255,0,0,0,0,0,0,5.3
3/8/2022 11:43,960.78, SC030804.CSV,5000,5699795,0,255,0,0,0,0,0,0,5.31
3/8/2022 11:43,962.27, SC030804.CSV,5000,5699721,0,255,0,0,0,0,0,0,5.31
3/8/2022 11:43,963.77, SC030804.CSV,5000,5699690,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:43,965.35, SC030804.CSV,5000,5699602,0,255,0,0,0,0,0,0,5.33
3/8/2022 11:43,966.85, SC030804.CSV,5000,5699732,0,255,0,0,0,0,0,0,5.32
3/8/2022 11:43,968.34, SC030804.CSV,5000,5699818,0,255,0,0,0,0,0,0,5.31
3/8/2022 11:43,974.68, SC030804.CSV,5000,5785973,0,22,12.65,0,0,0,12.65,0,5.34
3/8/2022 11:43,975.8, SC030804.CSV,5000,5824288,0,38,23.49,0,0,0,23.49,0,5.34
3/8/2022 11:43,976.93, SC030804.CSV,5000,5805536,0,62,22.83,0,0,0,22.83,0,5.31
3/8/2022 11:43,978.05, SC030804.CSV,5000,5775942,0,49,14.65,0,0,0,14.65,0,5.32
3/8/2022 11:43,979.17, SC030804.CSV,5000,5741477,0,61,10.86,0,0,0,10.86,0,5.32
3/8/2022 11:43,980.29, SC030804.CSV,5000,5760222,0,29,11.84,0,0,0,11.84,0,5.33
3/8/2022 11:43,981.41, SC030804.CSV,5000,5766814,0,28,12.89,0,0,0,12.89,0,5.34
3/8/2022 11:43,982.53, SC030804.CSV,5000,5789936,0,41,15.55,0,0,0,15.55,0,5.32
3/8/2022 11:43,983.65, SC030804.CSV,5000,5788427,0,35,18.44,0,0,0,18.44,0,5.35
3/8/2022 11:43,984.77, SC030804.CSV,5000,5747748,0,21,12.3,0,0,0,12.3,0,5.33
3/8/2022 11:43,985.89, SC030804.CSV,5000,5734042,0,38,7.66,0,0,0,7.66,0,5.34
3/8/2022 11:43,987.01, SC030804.CSV,5000,5732020,0,60,1.44,0,0,0,1.44,0,5.35
3/8/2022 11:44,988.13, SC030804.CSV,5000,5710172,0,71,0.75,0,0,0,0.75,0,5.37
3/8/2022 11:44,989.26, SC030804.CSV,5000,5701062,0,80,0,0,0,0,0,0,5.35
3/8/2022 11:44,990.75, SC030804.CSV,5000,5712569,0,38,0,0,0,0,0,0,5.32
3/8/2022 11:44,992.25, SC030804.CSV,5000,5749237,0,50,8.55,0,0,0,8.55,0,5.33
3/8/2022 11:44,993.36, SC030804.CSV,5000,5745254,0,45,7.59,0,0,0,7.59,0,5.34
3/8/2022 11:44,994.48, SC030804.CSV,5000,5750409,0,38,9.78,0,0,0,9.78,0,5.36
3/8/2022 11:44,995.6, SC030804.CSV,5000,5750534,0,39,9.04,0,0,0,9.04,0,5.35
3/8/2022 11:44,996.73, SC030804.CSV,5000,5739218,0,48,7.86,0,0,0,7.86,0,5.36
3/8/2022 11:44,997.85, SC030804.CSV,5000,5745849,0,48,8.08,0,0,0,8.08,0,5.36
3/8/2022 11:44,998.97, SC030804.CSV,5000,5825867,0,255,21.71,0,0,0,21.71,0,5.34
3/8/2022 11:44,1000.09, SC030804.CSV,5000,5822681,0,122,24.05,0,0,0,24.05,0,5.33
3/8/2022 11:44,1001.68, SC030804.CSV,5000,5822655,0,255,23.85,0,0,0,23.85,0,5.37
3/8/2022 11:44,1003.27, SC030804.CSV,5000,5805227,0,255,23.32,0,0,0,23.32,0,6.51
3/8/2022 11:44,1004.76, SC030804.CSV,5000,5748780,0,255,9.62,0,0,0,9.62,0,6.51
3/8/2022 11:44,1006.26, SC030804.CSV,5000,5718280,0,255,5.71,0,0,0,5.71,0,6.5
3/8/2022 11:44,1007.75, SC030804.CSV,5000,5700501,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:44,1009.25, SC030804.CSV,5000,5700288,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:44,1010.84, SC030804.CSV,5000,5700165,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:44,1012.34, SC030804.CSV,5000,5700028,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:44,1013.92, SC030804.CSV,5000,5700035,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:44,1015.4, SC030804.CSV,5000,5718182,0,66,0,0,0,0,0,0,6.51
3/8/2022 11:44,1016.9, SC030804.CSV,5000,5835787,0,62,24.48,0,0,0,24.48,0,6.51
3/8/2022 11:44,1018.39, SC030804.CSV,5000,5830203,0,83,25.55,0,0,0,25.55,0,6.51
3/8/2022 11:44,1019.89, SC030804.CSV,5000,5825538,0,255,24.3,0,0,0,24.3,0,6.51
3/8/2022 11:45,1052.96, SC030804.CSV,5000,5700299,0,255,0,0,0,0,0,0,6.54
3/8/2022 11:45,1054.08, SC030804.CSV,5000,5700144,0,255,0,0,0,0,0,0,6.54
3/8/2022 11:45,1055.57, SC030804.CSV,5000,5700048,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1057.07, SC030804.CSV,5000,5699940,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1058.56, SC030804.CSV,5000,5699889,0,255,0,0,0,0,0,0,6.52
3/8/2022 11:45,1060.15, SC030804.CSV,5000,5699902,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1061.64, SC030804.CSV,5000,5699829,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1063.14, SC030804.CSV,5000,5699851,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1064.63, SC030804.CSV,5000,5699922,0,255,0,0,0,0,0,0,6.5
3/8/2022 11:45,1066.13, SC030804.CSV,5000,5699854,0,255,0,0,0,0,0,0,6.5
3/8/2022 11:45,1067.72, SC030804.CSV,5000,5699755,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1069.3, SC030804.CSV,5000,5699847,0,255,0,0,0,0,0,0,6.51
3/8/2022 11:45,1070.79, SC030804.CSV,5000,5797375,0,19,3.79,0,0,0,3.79,0,6.5
3/8/2022 11:45,1072.28, SC030804.CSV,5000,5797195,0,53,18.01,0,0,0,18.01,0,6.51
3/8/2022 11:45,1073.41, SC030804.CSV,5000,5791633,0,54,16.34,0,0,0,16.34,0,6.54
3/8/2022 11:45,1074.53, SC030804.CSV,5000,5826964,0,255,24.03,0,0,0,24.03,0,6.55
3/8/2022 11:45,1075.65, SC030804.CSV,5000,5824142,0,159,24.33,0,0,0,24.33,0,6.54
3/8/2022 11:45,1077.15, SC030804.CSV,5000,5824261,0,255,23.52,0,0,0,23.52,0,6.52
3/8/2022 11:45,1078.64, SC030804.CSV,5000,5824289,0,255,24.09,0,0,0,24.09,0,6.5
3/8/2022 11:45,1080.14, SC030804.CSV,5000,5823977,0,255,24.33,0,0,0,24.33,0,6.5
3/8/2022 11:45,1081.63, SC030804.CSV,5000,5826013,0,255,24.3,0,0,0,24.3,0,6.51
3/8/2022 11:45,1083.13, SC030804.CSV,5000,5826264,0,255,24.04,0,0,0,24.04,0,6.51
3/8/2022 11:45,1084.71, SC030804.CSV,5000,5824646,0,255,24.15,0,0,0,24.15,0,6.51
3/8/2022 11:45,1086.21, SC030804.CSV,5000,5792193,0,255,20.3,0,0,0,20.3,0,6.51
3/8/2022 11:45,1087.7, SC030804.CSV,5000,5823055,0,255,24.17,0,0,0,24.17,0,6.5
3/8/2022 11:45,1089.2, SC030804.CSV,5000,5824620,0,255,24,0,0,0,24,0,6.51
3/8/2022 11:45,1090.69, SC030804.CSV,5000,5824045,0,255,24.05,0,0,0,24.05,0,6.51
3/8/2022 11:45,1092.28, SC030804.CSV,5000,5822416,0,255,23.8,0,0,0,23.8,0,6.51
3/8/2022 11:45,1093.78, SC030804.CSV,5000,5821168,0,255,22.99,0,0,0,22.99,0,6.51
3/8/2022 11:45,1095.27, SC030804.CSV,5000,5822712,0,255,23.73,0,0,0,23.73,0,6.51
3/8/2022 11:46,1116.18, SC030804.CSV,5000,5732294,0,33,5.98,0,0,0,5.98,0,6.54
3/8/2022 11:46,1117.31, SC030804.CSV,5000,5712991,0,60,2.95,0,0,0,2.95,0,6.54
3/8/2022 11:46,1118.52, SC030804.CSV,5000,5761528,0,65,10.82,0,0,0,10.82,0,6.54
3/8/2022 11:46,1119.74, SC030804.CSV,5000,5833931,0,255,23.3,0,0,0,23.3,0,6.54
3/8/2022 11:46,1120.96, SC030804.CSV,5000,5827085,0,255,25.32,0,23.18,0,25.32,0,6.55
3/8/2022 11:46,1122.64, SC030804.CSV,5000,5832182,0,255,25.67,0,23.18,0,25.67,0,6.5
3/8/2022 11:46,1124.13, SC030804.CSV,5000,5812620,0,255,24.76,0,23.18,0,24.76,0,6.51
3/8/2022 11:46,1125.63, SC030804.CSV,5000,5830600,0,255,25.55,0,23.18,0,25.55,0,6.5
3/8/2022 11:46,1127.12, SC030804.CSV,5000,5838979,0,255,26.07,0,23.18,0,26.07,0,6.51
3/8/2022 11:46,1128.62, SC030804.CSV,5000,5821884,0,255,25.24,0,23.18,0,25.24,0,6.51
3/8/2022 11:46,1130.11, SC030804.CSV,5000,5804927,0,255,21.02,0,23.18,0,21.02,0,6.51
3/8/2022 11:46,1131.6, SC030804.CSV,5000,5836012,0,255,25.41,0,23.18,0,25.41,0,6.51
3/8/2022 11:46,1133.1, SC030804.CSV,5000,5837543,0,255,26.08,0,23.18,0,26.08,0,6.51
3/8/2022 11:46,1134.6, SC030804.CSV,5000,5790809,0,255,19.21,0,23.18,0,19.21,0,6.51
3/8/2022 11:46,1136.18, SC030804.CSV,5000,5833324,0,255,26.59,0,23.18,0,26.59,0,6.51
3/8/2022 11:46,1137.77, SC030804.CSV,5000,5699494,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:46,1139.26, SC030804.CSV,5000,5699468,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:46,1140.76, SC030804.CSV,5000,5699520,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:46,1164.1, SC030804.CSV,5000,5829335,0,45,26.05,0,23.18,0,26.05,0,6.54
3/8/2022 11:46,1165.22, SC030804.CSV,5000,5830889,0,52,25.66,0,23.18,0,25.66,0,6.54
3/8/2022 11:46,1166.35, SC030804.CSV,5000,5834333,0,255,25.99,0,23.18,0,25.99,0,6.54
3/8/2022 11:47,1167.47, SC030804.CSV,5000,5832559,0,255,25.65,0,23.18,0,25.65,0,6.54
3/8/2022 11:47,1168.96, SC030804.CSV,5000,5831343,0,141,25.43,0,23.18,0,25.43,0,6.51
3/8/2022 11:47,1170.46, SC030804.CSV,5000,5830450,0,137,25.15,0,23.18,0,25.15,0,6.5
3/8/2022 11:47,1171.95, SC030804.CSV,5000,5831151,0,141,25.47,0,23.18,0,25.47,0,6.5
3/8/2022 11:47,1173.45, SC030804.CSV,5000,5827894,0,255,24.86,0,23.18,0,24.86,0,6.52
3/8/2022 11:47,1174.93, SC030804.CSV,5000,5832515,0,47,25.51,0,23.18,0,25.51,0,6.51
3/8/2022 11:47,1176.43, SC030804.CSV,5000,5829309,0,7,25.11,0,23.18,0,25.11,0,6.5
3/8/2022 11:47,1177.55, SC030804.CSV,5000,5829931,0,39,24.8,0,23.18,0,24.8,0,6.54
3/8/2022 11:47,1178.67, SC030804.CSV,5000,5831616,0,36,25.53,0,23.18,0,25.53,0,6.54
3/8/2022 11:47,1179.8, SC030804.CSV,5000,5828563,0,45,25.23,0,23.18,0,25.23,0,6.54
3/8/2022 11:47,1180.91, SC030804.CSV,5000,5829670,0,13,24.99,0,23.18,0,24.99,0,6.54
3/8/2022 11:47,1182.04, SC030804.CSV,5000,5832604,0,88,25.52,0,23.18,0,25.52,0,6.54
3/8/2022 11:47,1183.16, SC030804.CSV,5000,5823793,0,255,24.57,0,23.18,0,24.57,0,6.54
3/8/2022 11:47,1184.65, SC030804.CSV,5000,5824144,0,255,24.22,0,23.18,0,24.22,0,6.5
3/8/2022 11:47,1186.15, SC030804.CSV,5000,5826541,0,255,24.52,0,23.18,0,24.52,0,6.51
3/8/2022 11:47,1187.64, SC030804.CSV,5000,5828063,0,255,24.72,0,23.18,0,24.72,0,6.51
3/8/2022 11:47,1189.14, SC030804.CSV,5000,5821501,0,255,23.91,0,23.18,0,23.91,0,6.51
3/8/2022 11:47,1190.63, SC030804.CSV,5000,5826671,0,255,24.19,0,23.18,0,24.19,0,6.51
3/8/2022 11:47,1192.13, SC030804.CSV,5000,5824434,0,255,24.2,0,23.18,0,24.2,0,6.51
3/8/2022 11:47,1193.62, SC030804.CSV,5000,5822665,0,255,23.93,0,23.18,0,23.93,0,6.52
3/8/2022 11:47,1195.12, SC030804.CSV,5000,5758689,0,255,12.29,0,23.18,0,12.29,0,6.5
3/8/2022 11:47,1196.61, SC030804.CSV,5000,5701517,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:47,1198.11, SC030804.CSV,5000,5701998,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:47,1199.6, SC030804.CSV,5000,5700435,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:47,1201.1, SC030804.CSV,5000,5700288,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:47,1202.59, SC030804.CSV,5000,5700334,0,255,0,0,23.18,0,0,0,6.51
3/8/2022 11:47,1217.43, SC030804.CSV,5000,5832221,0,61,25.2,0,23.18,0,25.2,0,6.54
3/8/2022 11:47,1218.56, SC030804.CSV,5000,5827468,0,255,24.39,0,28.23,0,24.39,0,6.54
3/8/2022 11:47,1219.68, SC030804.CSV,5000,5830594,0,255,25.06,0,28.23,0,25.06,0,6.54
3/8/2022 11:47,1221.18, SC030804.CSV,5000,5829122,0,255,25.11,0,28.23,0,25.11,0,6.51
3/8/2022 11:47,1222.67, SC030804.CSV,5000,5830247,0,255,25.14,0,28.23,0,25.14,0,6.51
3/8/2022 11:47,1224.26, SC030804.CSV,5000,5830345,0,255,25.09,0,28.23,0,25.09,0,6.51
3/8/2022 11:47,1225.75, SC030804.CSV,5000,5825828,0,255,24.28,0,28.23,0,24.28,0,6.51
3/8/2022 11:48,1227.25, SC030804.CSV,5000,5825315,0,255,24.51,0,28.23,0,24.51,0,6.51
3/8/2022 11:48,1228.74, SC030804.CSV,5000,5750649,0,255,14.01,0,28.23,0,14.01,0,6.5
3/8/2022 11:48,1230.23, SC030804.CSV,5000,5713045,0,255,6.79,0,28.23,0,6.79,0,6.51
3/8/2022 11:48,1231.73, SC030804.CSV,5000,5703227,0,255,0.01,0,28.23,0,0.01,0,6.51
3/8/2022 11:48,1233.22, SC030804.CSV,5000,5702582,0,255,0,0,28.23,0,0,0,6.5
3/8/2022 11:48,1234.72, SC030804.CSV,5000,5700540,0,255,0,0,28.23,0,0,0,6.52
3/8/2022 11:48,1236.21, SC030804.CSV,5000,5700433,0,255,0,0,28.23,0,0,0,6.51
3/8/2022 11:48,1237.71, SC030804.CSV,5000,5700394,0,255,0,0,28.23,0,0,0,6.51
3/8/2022 11:48,1239.2, SC030804.CSV,5000,5700278,0,255,0,0,28.23,0,0,0,6.51
3/8/2022 11:48,1247.97, SC030804.CSV,5000,5830646,0,90,25.44,0,28.23,0,25.44,0,6.54
3/8/2022 11:48,1249.09, SC030804.CSV,5000,5832246,0,98,25.59,0,28.23,0,25.59,0,6.54
3/8/2022 11:48,1250.59, SC030804.CSV,5000,5828988,0,255,25.22,0,28.23,0,25.22,0,6.51
3/8/2022 11:48,1252.09, SC030804.CSV,5000,5826821,0,255,25.39,0,28.23,0,25.39,0,6.51
3/8/2022 11:48,1253.58, SC030804.CSV,5000,5826487,0,255,24.51,0,28.23,0,24.51,0,6.51
3/8/2022 11:48,1255.08, SC030804.CSV,5000,5827843,0,255,24.71,0,28.23,0,24.71,0,6.51
3/8/2022 11:48,1256.67, SC030804.CSV,5000,5827135,0,255,24.32,0,28.23,0,24.32,0,6.51
3/8/2022 11:48,1258.16, SC030804.CSV,5000,5830887,0,255,25.26,0,28.23,0,25.26,0,6.51
3/8/2022 11:48,1259.75, SC030804.CSV,5000,5835418,0,255,25.88,0,28.23,0,25.88,0,6.51
3/8/2022 11:48,1261.34, SC030804.CSV,5000,5754343,0,255,13.61,0,28.23,0,13.61,0,6.51
3/8/2022 11:48,1262.92, SC030804.CSV,5000,5700148,0,255,0,0,28.23,0,0,0,6.5
3/8/2022 11:48,1264.42, SC030804.CSV,5000,5699839,0,255,0,0,28.23,0,0,0,6.51
3/8/2022 11:48,1265.91, SC030804.CSV,5000,5699870,0,255,0,0,28.23,0,0,0,6.5
3/8/2022 11:48,1267.41, SC030804.CSV,5000,5699877,0,255,0,0,28.23,0,0,0,6.52
3/8/2022 11:48,1268.9, SC030804.CSV,5000,5699737,0,255,0,0,28.23,0,0,0,6.51
3/8/2022 11:49,1300.74, SC030804.CSV,5000,5832834,0,61,25.26,0,28.23,0,25.26,0,6.54
3/8/2022 11:49,1301.86, SC030804.CSV,5000,5832980,0,58,25.89,0,28.23,0,25.89,0,6.54
3/8/2022 11:49,1302.98, SC030804.CSV,5000,5820878,0,255,23.65,0,28.23,0,23.65,0,6.54
3/8/2022 11:49,1304.11, SC030804.CSV,5000,5822319,0,255,23.8,0,28.23,0,23.8,0,6.54
3/8/2022 11:49,1305.6, SC030804.CSV,5000,5824648,0,255,24.07,0,28.23,0,24.07,0,6.5
3/8/2022 11:49,1307.09, SC030804.CSV,5000,5823782,0,255,24.04,0,28.23,0,24.04,0,6.51
3/8/2022 11:49,1308.59, SC030804.CSV,5000,5773824,0,255,15.18,0,28.23,0,15.18,0,6.51
3/8/2022 11:49,1310.08, SC030804.CSV,5000,5822997,0,255,24.1,0,28.23,0,24.1,0,6.51
3/8/2022 11:49,1311.58, SC030804.CSV,5000,5824634,0,255,23.98,0,28.23,0,23.98,0,6.51
3/8/2022 11:49,1313.07, SC030804.CSV,5000,5805980,0,255,22.84,0,28.23,0,22.84,0,6.5
3/8/2022 11:49,1314.57, SC030804.CSV,5000,5781892,0,255,15.93,0,28.23,0,15.93,0,6.51
3/8/2022 11:49,1316.07, SC030804.CSV,5000,5823306,0,255,23.17,0,28.23,0,23.17,0,6.51
3/8/2022 11:49,1317.56, SC030804.CSV,5000,5740525,0,255,9.98,0,28.23,0,9.98,0,6.52
3/8/2022 11:49,1319.05, SC030804.CSV,5000,5752805,0,255,9.08,0,28.23,0,9.08,0,6.51
3/8/2022 11:49,1320.54, SC030804.CSV,5000,5736701,0,255,6.59,0,28.23,0,6.59,0,6.51
3/8/2022 11:49,1322.04, SC030804.CSV,5000,5755192,0,255,7.53,0,28.23,0,7.53,0,6.5
3/8/2022 11:49,1323.53, SC030804.CSV,5000,5736676,0,255,9.91,0,28.23,0,9.91,0,6.5
3/8/2022 11:49,1340.8, SC030804.CSV,5000,5829613,0,18,25.22,0,28.23,0,25.22,0,6.54
3/8/2022 11:49,1341.92, SC030804.CSV,5000,5824994,0,19,24.44,0,28.23,0,24.44,0,6.54
3/8/2022 11:49,1343.04, SC030804.CSV,5000,5827006,0,40,24.18,0,28.23,0,24.18,0,6.54
3/8/2022 11:49,1344.17, SC030804.CSV,5000,5831420,0,40,25.66,0,28.23,0,25.66,0,6.54
3/8/2022 11:49,1345.29, SC030804.CSV,5000,5815173,0,37,25.58,0,28.23,0,25.58,0,6.54
3/8/2022 11:49,1346.41, SC030804.CSV,5000,5814152,0,28,21.09,0,27.75,0,21.09,0,6.54
3/8/2022 11:50,1347.53, SC030804.CSV,5000,5835421,0,23,26.33,0,27.75,0,26.33,0,6.54
3/8/2022 11:50,1348.65, SC030804.CSV,5000,5836892,0,25,26.33,0,27.75,0,26.33,0,6.54
3/8/2022 11:50,1349.77, SC030804.CSV,5000,5835927,0,26,26.45,0,27.75,0,26.45,0,6.54
3/8/2022 11:50,1350.89, SC030804.CSV,5000,5834386,0,28,26.4,0,27.75,0,26.4,0,6.54
3/8/2022 11:50,1352.01, SC030804.CSV,5000,5834525,0,29,26.23,0,27.75,0,26.23,0,6.54
3/8/2022 11:50,1353.14, SC030804.CSV,5000,5816883,0,255,23.96,0,27.75,0,23.96,0,6.54
3/8/2022 11:50,1354.26, SC030804.CSV,5000,5819498,0,255,22.54,0,27.75,0,22.54,0,6.54
3/8/2022 11:50,1355.76, SC030804.CSV,5000,5813674,0,255,23.33,0,27.75,0,23.33,0,6.52
3/8/2022 11:50,1357.25, SC030804.CSV,5000,5828738,0,255,26.24,0,27.75,0,26.24,0,6.51
3/8/2022 11:50,1358.74, SC030804.CSV,5000,5834073,0,255,26.1,0,27.75,0,26.1,0,6.51
3/8/2022 11:50,1360.33, SC030804.CSV,5000,5817981,0,255,22.05,0,27.75,0,22.05,0,6.51
3/8/2022 11:50,1361.83, SC030804.CSV,5000,5809937,0,255,21.89,0,27.75,0,21.89,0,6.51
3/8/2022 11:50,1363.32, SC030804.CSV,5000,5834657,0,255,22.26,0,27.75,0,22.26,0,6.51
3/8/2022 11:50,1364.82, SC030804.CSV,5000,5835830,0,255,26.11,0,27.75,0,26.11,0,6.51
3/8/2022 11:50,1366.4, SC030804.CSV,5000,5822843,0,255,25.83,0,27.75,0,25.83,0,6.51
3/8/2022 11:50,1367.9, SC030804.CSV,5000,5824600,0,255,23.66,0,27.75,0,23.66,0,6.51
3/8/2022 11:50,1369.39, SC030804.CSV,5000,5822324,0,255,23.99,0,27.75,0,23.99,0,6.51
3/8/2022 11:50,1370.88, SC030804.CSV,5000,5826996,0,141,23.16,0,27.75,0,23.16,0,6.5
3/8/2022 11:50,1372.38, SC030804.CSV,5000,5828361,0,255,24.81,0,27.75,0,24.81,0,6.51
